Best places to work in Istanbul

Başlık,Not,URL,Etiketler,Yorum
Starbucks,,https://www.google.com/maps/place/Starbucks/data=!4m2!3m1!1s0x14cab74a22025311:0x23b40f403f88eb7f,,
Starbucks,,https://www.google.com/maps/place/Starbucks/data=!4m2!3m1!1s0x14cab7a07a381c39:0xd78db094c56e63c7,,
Caffè Nero,,https://www.google.com/maps/place/Caff%C3%A8+Nero/data=!4m2!3m1!1s0x14cab743694ed2d9:0xee3563fc8739f6b4,,
Başakşehir Belediyesi Şelale Park Sosyal Tesisleri,,https://www.google.com/maps/place/Ba%C5%9Fak%C5%9Fehir+Belediyesi+%C5%9Eelale+Park+Sosyal+Tesisleri/data=!4m2!3m1!1s0x14caa77bc64bafad:0x6e712e0a093fdd20,,
Moda iskelesi kütüphanesi,,https://www.google.com/maps/place/Moda+iskelesi+k%C3%BCt%C3%BCphanesi/data=!4m2!3m1!1s0x14cab9d9d5eb9b75:0xf982c9adc63cec68,,
Minoa Pera,,https://www.google.com/maps/place/Minoa+Pera/data=!4m2!3m1!1s0x14cab9a3bf6d20ab:0x847b85ed898ab101,,
Yeniköy Kitapçısı,,https://www.google.com/maps/place/Yenik%C3%B6y+Kitap%C3%A7%C4%B1s%C4%B1/data=!4m2!3m1!1s0x14caca61cde65a23:0xad800cf2951575a9,,
Espressolab Roastery,,https://www.google.com/maps/place/Espressolab+Roastery/data=!4m2!3m1!1s0x14cabbc3d267cc89:0x3d0d6b0fdc1af0ea,,
İBB Sarıyer Kütüphanesi,,https://www.google.com/maps/place/%C4%B0BB+Sar%C4%B1yer+K%C3%BCt%C3%BCphanesi/data=!4m2!3m1!1s0x14cac97ac6b44737:0xe8003c0fd70b5e06,,
Espressolab Vatan Caddesi,,https://www.google.com/maps/place/Espressolab+Vatan+Caddesi/data=!4m2!3m1!1s0x14cabb20af887569:0xcbdb44e86766478b,,
Narmanlı Caffé Nero,,https://www.google.com/maps/place/Narmanl%C4%B1+Caff%C3%A9+Nero/data=!4m2!3m1!1s0x14cab9c658187c41:0xf5456f8c707eaa55,,
Espressolab Beşiktaş Meydan,,https://www.google.com/maps/place/Espressolab+Be%C5%9Fikta%C5%9F+Meydan/data=!4m2!3m1!1s0x14cab72294b5a2e7:0xf480a20cc0dd6b16,,
Caffè Nero,,https://www.google.com/maps/place/Caff%C3%A8+Nero/data=!4m2!3m1!1s0x14caa3b64582f98d:0x748f5a33fe9eed9b,,
Heep's Coffee Çengelköy,,https://www.google.com/maps/place/Heep's+Coffee+%C3%87engelk%C3%B6y/data=!4m2!3m1!1s0x14cac9c2d8b2ee41:0xa1e0beb7435daaf8,,
İBB Attila İlhan Kütüphanesi,,https://www.google.com/maps/place/%C4%B0BB+Attila+%C4%B0lhan+K%C3%BCt%C3%BCphanesi/data=!4m2!3m1!1s0x14caa37ef7483729:0x66b46f59e84341fb,,
Yalı Kütüphanesi,,https://www.google.com/maps/place/Yal%C4%B1+K%C3%BCt%C3%BCphanesi/data=!4m2!3m1!1s0x14cacbbdf1768d7b:0x7178912f8e7d5a77,,
Espressolab Ataköy Marina,,https://www.google.com/maps/place/Espressolab+Atak%C3%B6y+Marina/data=!4m2!3m1!1s0x14cabd98818d104f:0x5a528d872fa71cdb,,
İBB Cihangir Sosyal Tesisleri,,https://www.google.com/maps/place/%C4%B0BB+Cihangir+Sosyal+Tesisleri/data=!4m2!3m1!1s0x14cab9d8d1b44b85:0xd013fc44fc147934,,
İTÜ Denizcilik Fakültesi Kütüphanesi,,https://www.google.com/maps/place/%C4%B0T%C3%9C+Denizcilik+Fak%C3%BCltesi+K%C3%BCt%C3%BCphanesi/data=!4m2!3m1!1s0x14cadd97b430049b:0xc70053746f649033,,
İBB Atatürk Kitaplığı,sadece araçtımacılara,https://www.google.com/maps/place/%C4%B0BB+Atat%C3%BCrk+Kitapl%C4%B1%C4%9F%C4%B1/data=!4m2!3m1!1s0x14cab7706a0dbd65:0xab7e36859a4a917f,,
Caffè Nero,,https://www.google.com/maps/place/Caff%C3%A8+Nero/data=!4m2!3m1!1s0x14cab786c9699ec3:0x77088d0f90fcf185,,
Engelsiz Mola Cafe,,https://www.google.com/maps/place/Engelsiz+Mola+Cafe/data=!4m2!3m1!1s0x14caaf723dca836d:0xc96d5886737632eb,,
Mavi Kitap Kafe,,https://www.google.com/maps/place/Mavi+Kitap+Kafe/data=!4m2!3m1!1s0x14cab764a66f297d:0xf168bec140a500e,,
Yedi Güzel Adam ve Öncüler Kütüphanesi,,https://www.google.com/maps/place/Yedi+G%C3%BCzel+Adam+ve+%C3%96nc%C3%BCler+K%C3%BCt%C3%BCphanesi/data=!4m2!3m1!1s0x14cab789a365f4cb:0xdfd8abb4f4d522a9,,
Rami Kütüphanesi,,https://www.google.com/maps/place/Rami+K%C3%BCt%C3%BCphanesi/data=!4m2!3m1!1s0x14cabb7b59a0d91f:0xdbb5a6489553212f,,
İBB Baruthane Kütüphanesi,,https://www.google.com/maps/place/%C4%B0BB+Baruthane+K%C3%BCt%C3%BCphanesi/data=!4m2!3m1!1s0x14caa3e2d79e1f59:0x8096b098f9325626,,
Hasan Hüseyin Korkmazgil Kütüphanesi,,https://www.google.com/maps/place/Hasan+H%C3%BCseyin+Korkmazgil+K%C3%BCt%C3%BCphanesi/data=!4m2!3m1!1s0x14cab1efce428341:0x4c96e144603c69c,,
Sevgi Soysal Kütüphane ve Kültür Evi,,https://www.google.com/maps/place/Sevgi+Soysal+K%C3%BCt%C3%BCphane+ve+K%C3%BClt%C3%BCr+Evi/data=!4m2!3m1!1s0x14cab7905a9ac961:0x4c0991a3d41f9fce,,
Vapur Kafe Beşiktaş İskelesi,çok küçük,https://www.google.com/maps/place/Vapur+Kafe+Be%C5%9Fikta%C5%9F+%C4%B0skelesi/data=!4m2!3m1!1s0x14cab7fd9c063ddf:0x1975313f580108b6,,
Espressolab Taksim Tünel,,https://www.google.com/maps/place/Espressolab+Taksim+T%C3%BCnel/data=!4m2!3m1!1s0x14cab9413d558a1d:0x5f75de1459d9f3ad,,
Walter's Coffee Roastery,,https://www.google.com/maps/place/Walter's+Coffee+Roastery/data=!4m2!3m1!1s0x14cab86121c506d5:0x9aee640743bfb766,,
Kalenderhane Kütüphanesi,,https://www.google.com/maps/place/Kalenderhane+K%C3%BCt%C3%BCphanesi/data=!4m2!3m1!1s0x14cab928cd22a85f:0x8b558fb23bf2c779,,
Müze Gazhane,,https://www.google.com/maps/place/M%C3%BCze+Gazhane/data=!4m2!3m1!1s0x14cab80b23ed2915:0x4bdfeb36fc52e4c1,,
Heep's Coffee,,https://www.google.com/maps/place/Heep's+Coffee/data=!4m2!3m1!1s0x14cab79064733781:0x3a6a3b34676d0178,,
Beltur Atatürk Kent Ormanı Tesisi,,https://www.google.com/maps/place/Beltur+Atat%C3%BCrk+Kent+Orman%C4%B1+Tesisi/data=!4m2!3m1!1s0x14cab585d6afdf6b:0x4a8ba24148ace171,,
İş Mekan,,https://www.google.com/maps/place/%C4%B0%C5%9F+Mekan/data=!4m2!3m1!1s0x14cab7adb7880e0b:0xb189221cfdc8a432,,
İstanbul Kitapçısı Karaköy Şubesi,,https://www.google.com/maps/place/%C4%B0stanbul+Kitap%C3%A7%C4%B1s%C4%B1+Karak%C3%B6y+%C5%9Eubesi/data=!4m2!3m1!1s0x14cab9339314a2f9:0xcbbc768414935d07,,
İTÜ Mustafa İnan Kütüphanesi,,https://www.google.com/maps/place/%C4%B0T%C3%9C+Mustafa+%C4%B0nan+K%C3%BCt%C3%BCphanesi/data=!4m2!3m1!1s0x14cab5c2c09b4dd9:0xaf6eb759f2517912,,
İTÜ GENÇ OFİS,,https://www.google.com/maps/place/%C4%B0T%C3%9C+GEN%C3%87+OF%C4%B0S/data=!4m2!3m1!1s0x14cab58d87f4c6f5:0x1af8f8858dbd7a4d,,
Fil,,https://www.google.com/maps/place/Fil/data=!4m2!3m1!1s0x14cab9ddb3a314b5:0x3b1cef6a499b6bc7,,
İBB HABİTAT YAŞAM MERKEZİ,,https://www.google.com/maps/place/%C4%B0BB+HAB%C4%B0TAT+YA%C5%9EAM+MERKEZ%C4%B0/data=!4m2!3m1!1s0x14cab7bc264dd6af:0xd5a91a6397839daf,,
İTÜ Merkezi Derslik,,https://www.google.com/maps/place/%C4%B0T%C3%9C+Merkezi+Derslik/data=!4m2!3m1!1s0x14cab5e9dbb52b17:0x8a04adba17b7edcc,,
Tchibo Kadıköy,,https://www.google.com/maps/place/Tchibo+Kad%C4%B1k%C3%B6y/data=!4m2!3m1!1s0x14cab8667f5da001:0xe4821a45ee1d7a4e,,
Vitali Hakko Kreatif Endüstriler Kütüphanesi,,https://www.google.com/maps/place/Vitali+Hakko+Kreatif+End%C3%BCstriler+K%C3%BCt%C3%BCphanesi/data=!4m2!3m1!1s0x14cab7e238b51fb5:0x707b225854089276,,
Clementine Pattiserie,,https://www.google.com/maps/place/Clementine+Pattiserie/data=!4m2!3m1!1s0x14cab95f3c8a465f:0x9cfd274d7b074377,,
Kahve Dünyası Algötür - Maslak Windowist Tower,,https://www.google.com/maps/place/Kahve+D%C3%BCnyas%C4%B1+Alg%C3%B6t%C3%BCr+-+Maslak+Windowist+Tower/data=!4m2!3m1!1s0x14cab5009cf36ead:0xbec6a0e2817f4d1,,
Karabatak Karaköy,,https://www.google.com/maps/place/Karabatak+Karak%C3%B6y/data=!4m2!3m1!1s0x14cab9dc4afcdb4f:0xc56382c5857593aa,,
SALT Galata,,https://www.google.com/maps/place/SALT+Galata/data=!4m2!3m1!1s0x14cab9e8144a79f5:0x616d8eecf6ae3aa6,,
İTÜ Rektörlüğü,,https://www.google.com/maps/place/%C4%B0T%C3%9C+Rekt%C3%B6rl%C3%BC%C4%9F%C3%BC/data=!4m2!3m1!1s0x14cab5c223c0468d:0x29231deed86ecb9a,,
Minoa,,https://www.google.com/maps/place/Minoa/data=!4m2!3m1!1s0x14cab79fc392758d:0xe0f835ca5bbb332a,,
Tasarım Bookshop & Cafe,,https://www.google.com/maps/place/Tasar%C4%B1m+Bookshop+%26+Cafe/data=!4m2!3m1!1s0x14cab8642cb5aec7:0x6308705e7eb8bd0,,
Emniyetevler Millet Kıraathanesi,,https://www.google.com/maps/place/Emniyetevler+Millet+K%C4%B1raathanesi/data=!4m2!3m1!1s0x14cab7dd7e9697b5:0x64b58b249fc9d7e6,,
Karafırın Özdilek,,https://www.google.com/maps/place/Karaf%C4%B1r%C4%B1n+%C3%96zdilek/data=!4m2!3m1!1s0x14cab65d15ece22f:0x71a0cbf11e683694,,
Story Kahve & Yemek,,https://www.google.com/maps/place/Story+Kahve+%26+Yemek/data=!4m2!3m1!1s0x14cab860dfb8c741:0x6b7cb3ccea755c2a,,
Atölye Kafası,,https://www.google.com/maps/place/At%C3%B6lye+Kafas%C4%B1/data=!4m2!3m1!1s0x14cab9f73335c6e9:0x6606e0dbd76574a8,,
Soulmate Coffee,,https://www.google.com/maps/place/Soulmate+Coffee/data=!4m2!3m1!1s0x14cab7e31bfe3cfb:0x1eefb43d270a6ff0,,
Espressolab Taşkışla,,https://www.google.com/maps/place/Espressolab+Ta%C5%9Fk%C4%B1%C5%9Fla/data=!4m2!3m1!1s0x14cab7718b62ec19:0x7f15bf7e588ce6e8,,
Nevmekân Sahil,,https://www.google.com/maps/place/Nevmek%C3%A2n+Sahil/data=!4m2!3m1!1s0x14cab7a5b8ac7aff:0xadbe62706830b85c,,
Espressolab İstinye Marina,,https://www.google.com/maps/place/Espressolab+%C4%B0stinye+Marina/data=!4m2!3m1!1s0x14cacb17b9b96bbb:0xfe4fb1105096eb50,,
Grōn Coffee,,https://www.google.com/maps/place/Gr%C5%8Dn+Coffee/data=!4m2!3m1!1s0x14cac7932867247d:0xd05bcf22fba4a898,,
İBB Yaşar Kemal Kütüphanesi,,https://www.google.com/maps/place/%C4%B0BB+Ya%C5%9Far+Kemal+K%C3%BCt%C3%BCphanesi/data=!4m2!3m1!1s0x14cacf7c0db489e5:0x8e60a2d405941917,,
Starbucks,,https://www.google.com/maps/place/Starbucks/data=!4m2!3m1!1s0x14cab61dc993aa3b:0xb63a6f762713e2a4,,
MOC Nişantaşı,,https://www.google.com/maps/place/MOC+Ni%C5%9Fanta%C5%9F%C4%B1/data=!4m2!3m1!1s0x14cab70bcfd979fd:0xfff9b712cd4b518d,,
Espressolab Sarıyer Eski Büyükdere İskelesi,,https://www.google.com/maps/place/Espressolab+Sar%C4%B1yer+Eski+B%C3%BCy%C3%BCkdere+%C4%B0skelesi/data=!4m2!3m1!1s0x409fe1679f56cb39:0x23e2c0be5e47b555,,
Kirpi Erenköy,,https://www.google.com/maps/place/Kirpi+Erenk%C3%B6y/data=!4m2!3m1!1s0x14cac774e72ddf6b:0x200c1d26371cfcac,,
İDEA Kadıköy,,https://www.google.com/maps/place/%C4%B0DEA+Kad%C4%B1k%C3%B6y/data=!4m2!3m1!1s0x14cab88a0fc00001:0xc867e72c146d60e1,,
